Index,Mapped Sections,Confidence Factor,Mapped Port Name,Annotation,Module Type,Module Name,Port I/O,Port Width,Parent Module,Level,Alias Entity Location,Line
898,1.8,"('1.8', '0.62')","axi4s_tx_tlast, axi4s_rx_tlast",,port,SYS2AXI_3_TLAST,IN,2,axi4s_core,5,-,9773
899,1.8,"('1.8', '0.69')","axi4s_tx_tlast, axi4s_rx_tlast",,port,AXI2SYS_0_TLAST,OUT,2,axi4s_core,5,-,9791
900,1.8,"('1.8', '0.62')","axi4s_tx_tdest, axi4s_rx_tdest",,port,SYS2AXI_0_TDEST,IN,2,axi4s_core,5,-,9748
901,1.8,"('1.8', '0.69')","axi4s_tx_tstrb, axi4s_rx_tstrb",,port,AXI2SYS_4_TSTRB,OUT,2,axi4s_core,5,-,9824
902,1.8,"('1.8', '0.69')","axi4s_tx_tdest, axi4s_rx_tdest",,port,AXI2SYS_0_TDEST,OUT,2,axi4s_core,5,-,9793
903,,,,,port,SYS2AXI_2_TID,IN,2,axi4s_core,5,-,9765
904,1.8,"('1.8', '0.65')","axi4s_rx_tready, axi4s_tx_tready",,port,SYS2AXI_3_TREADY,OUT,2,axi4s_core,5,-,9777
905,1.8,"('1.8', '0.69')","axi4s_tx_tkeep, axi4s_rx_tkeep",,port,AXI2SYS_4_TKEEP,OUT,2,axi4s_core,5,-,9825
906,1.8,"('1.8', '0.69')","axi4s_tx_tdest, axi4s_rx_tdest",,port,SYS2AXI_4_TDEST,IN,2,axi4s_core,5,-,9784
907,1.8,"('1.8', '0.69')","axi4s_rx_tuser, axi4s_tx_tuser",,port,AXI2SYS_3_TUSER,OUT,2,axi4s_core,5,-,9821
908,1.8,"('1.8', '0.69')","axi4s_rx_tdata, axi4s_tx_tdata",,port,SYS2AXI_4_TDATA,IN,2,axi4s_core,5,-,9778
909,1.8,"('1.8', '0.71')","axi4s_tx_tvalid, axi4s_rx_tvalid",,port,AXI2SYS_2_TVALID,OUT,2,axi4s_core,5,-,9808
910,1.8,"('1.8', '0.69')","axi4s_rx_tdata, axi4s_tx_tdata",,port,AXI2SYS_0_TDATA,OUT,2,axi4s_core,5,-,9787
911,1.8,"('1.8', '0.62')","axi4s_rx_tuser, axi4s_tx_tuser",,port,SYS2AXI_1_TUSER,IN,2,axi4s_core,5,-,9758
912,1.8,"('1.8', '0.69')","axi4s_rx_tdata, axi4s_tx_tdata",,port,AXI2SYS_1_TDATA,OUT,2,axi4s_core,5,-,9796
913,1.8,"('1.8', '0.69')","axi4s_rx_tuser, axi4s_tx_tuser",,port,AXI2SYS_4_TUSER,OUT,2,axi4s_core,5,-,9830
914,,,,,port,SYS2AXI_1_TID,IN,2,axi4s_core,5,-,9756
915,1.4,"('1.4', '0.63'), ('4.5.3.2', '0.63'), ('4.5', '0.63'), ('4.5.5', '0.63'), ('4.3', '0.63'), ('5.5.3.1', '0.63'), ('4.4', '0.63'), ('4.5.3.3', '0.63')",,,port,output_select,in,2,axi4s_core,5,-,9833
916,1.8,"('1.8', '0.69')","axi4s_rx_tdata, axi4s_tx_tdata",,port,AXI2SYS_3_TDATA,OUT,2,axi4s_core,5,-,9814
917,1.8,"('1.8', '0.71')","axi4s_rx_tready, axi4s_tx_tready",,port,AXI2SYS_4_TREADY,in,2,axi4s_core,5,-,9831
918,1.8,"('1.8', '0.62')","axi4s_tx_tstrb, axi4s_rx_tstrb",,port,SYS2AXI_0_TSTRB,IN,2,axi4s_core,5,-,9743
919,1.8,"('1.8', '0.69')","axi4s_tx_tkeep, axi4s_rx_tkeep",,port,AXI2SYS_1_TKEEP,OUT,2,axi4s_core,5,-,9798
920,1.8,"('1.8', '0.62')","axi4s_rx_tuser, axi4s_tx_tuser",,port,SYS2AXI_2_TUSER,IN,2,axi4s_core,5,-,9767
921,1.8,"('1.8', '0.71')","axi4s_tx_tvalid, axi4s_rx_tvalid",,port,AXI2SYS_3_TVALID,OUT,2,axi4s_core,5,-,9817
922,1.8,"('1.8', '0.69')","axi4s_tx_tkeep, axi4s_rx_tkeep",,port,SYS2AXI_4_TKEEP,IN,2,axi4s_core,5,-,9780
923,1.8,"('1.8', '0.65')","axi4s_rx_tready, axi4s_tx_tready",,port,SYS2AXI_1_TREADY,OUT,2,axi4s_core,5,-,9759
924,1.8,"('1.8', '0.62')","axi4s_tx_tkeep, axi4s_rx_tkeep",,port,SYS2AXI_3_TKEEP,IN,2,axi4s_core,5,-,9771
925,1.8,"('1.8', '0.71')","axi4s_tx_tvalid, axi4s_rx_tvalid",,port,AXI2SYS_4_TVALID,OUT,2,axi4s_core,5,-,9826
926,,,-,-,generate,output_ports_select,-,-,axi4s_core,3,-,10420
927,1.4,"('1.4', '0.75'), ('4.5', '0.75'), ('4.5.5', '0.75'), ('4.3', '0.75'), ('4.4', '0.75'), ('5.5.3.1', '0.75')",-,-,process,output_mux,-,-,axi4s_core,3,-,10418
929,5.5.3.1,"('5.5.3.1', '0.67')",-,,component,dst_rdy_mask,-,-,axi4s_core,5,10608,10288
930,5.5.3.1,"('5.5.3.1', '0.88'), ('4.5.3.2', '0.62')",,,port,dst_rdy,out,1,dst_rdy_mask,6,-,10294
931,4.5.4.1,"('4.5.4.1', '0.8'), ('4.5.4', '0.8'), ('4.5.3.3', '0.67'), ('4.5.3.2', '0.67')",,,port,mask,in,1,dst_rdy_mask,6,-,10292
932,5.5.3.1,"('5.5.3.1', '0.74')",,,port,dst_rdy_in,in,1,dst_rdy_mask,6,-,10293
933,1.4,"('1.4', '0.72'), ('4.5', '0.72'), ('4.5.2', '0.72'), ('4.3', '0.72'), ('4.4', '0.72'), ('6.4', '0.72'), ('6.3', '0.72'), ('2.3', '0.72'), ('2.5', '0.72'), ('2.4', '0.72')",-,,component,memory_subsystem,-,-,itag3a,2,25438,57311
934,1.8,"('1.8', '0.92')",axi4s_tx_tdata,,port,axi4s_tx_tdata,out,32,memory_subsystem,3,-,57312
935,1.8,"('1.8', '0.92')",axi4s_rx_tuser,,port,axi4s_rx_tuser,in,4,memory_subsystem,3,-,57322
936,1.8,"('1.8', '0.92')",axi4s_tx_tlast,,port,axi4s_tx_tlast,out,1,memory_subsystem,3,-,57315
937,1.4,"('1.4', '0.92'), ('5.5.3.1', '0.92'), ('5.5.3', '0.91')",clk,,port,clk,in,1,memory_subsystem,3,-,57312
938,1.4,"('1.4', '0.92'), ('3.4', '0.88'), ('3.5', '0.88'), ('3.2', '0.88'), ('3.3', '0.88'), ('3.1', '0.88')",mem_wr_en,,port,mem_wr_en,out,1,memory_subsystem,3,-,57325
939,1.8,"('1.8', '0.92')",axi4s_rx_tkeep,,port,axi4s_rx_tkeep,in,4,memory_subsystem,3,-,57319
940,1.8,"('1.8', '0.92')",axi4s_tx_tdest,,port,axi4s_tx_tdest,out,5,memory_subsystem,3,-,57316
941,1.4,"('1.4', '0.92'), ('3.4', '0.88'), ('3.5', '0.88'), ('3.2', '0.88'), ('3.3', '0.88'), ('3.1', '0.88')",mem_data_out,,port,mem_data_out,out,32,memory_subsystem,3,-,57326
942,1.8,"('1.8', '0.92')",axi4s_tx_tid,,port,axi4s_tx_tid,out,3,memory_subsystem,3,-,57315
943,1.4,"('1.4', '0.92'), ('3.4', '0.88'), ('3.5', '0.88'), ('3.2', '0.88'), ('3.3', '0.88'), ('3.1', '0.88')",mem_data_be,,port,mem_data_be,out,4,memory_subsystem,3,-,57327
944,1.8,"('1.8', '0.92')",axi4s_rx_tdata,,port,axi4s_rx_tdata,in,32,memory_subsystem,3,-,57318
945,1.8,"('1.8', '0.92')",axi4s_rx_tready,,port,axi4s_rx_tready,out,1,memory_subsystem,3,-,57323
946,1.8,"('1.8', '0.92')",axi4s_tx_tkeep,,port,axi4s_tx_tkeep,out,4,memory_subsystem,3,-,57313
947,1.8,"('1.8', '0.92')",axi4s_rx_tlast,,port,axi4s_rx_tlast,in,1,memory_subsystem,3,-,57320
948,1.4,"('1.4', '0.92'), ('3.4', '0.88'), ('3.5', '0.88'), ('3.2', '0.88'), ('3.3', '0.88'), ('3.1', '0.88')",mem_addr,,port,mem_addr,out,28,memory_subsystem,3,-,57324
949,1.4,"('1.4', '0.92'), ('3.5.4', '0.88'), ('3.5.3', '0.88'), ('3.5.2', '0.88'), ('3.5.1', '0.88'), ('3.4', '0.87'), ('3.5', '0.87'), ('3.2', '0.87'), ('3.3', '0.87'), ('3.1', '0.87')",mem_data_in,,port,mem_data_in,in,32,memory_subsystem,3,-,57325
950,3.5.1,"('3.5.1', '0.91')",ack,,port,ack,in,1,memory_subsystem,3,-,57327
951,1.8,"('1.8', '0.92')",axi4s_rx_tid,,port,axi4s_rx_tid,in,3,memory_subsystem,3,-,57320
952,4.5,"('4.5', '0.92'), ('4.3', '0.92'), ('1.4', '0.88'), ('1.5', '0.88'), ('1.6', '0.88'), ('1.7', '0.88'), ('1.1', '0.88'), ('1.2', '0.88'), ('1.3', '0.88'), ('1.8', '0.88'), ('1.9', '0.88'), ('3.4', '0.88'), ('3.5', '0.88'), ('3.2', '0.88'), ('3.3', '0.88'), ('3.1', '0.88'), ('2.4', '0.88'), ('4.4', '0.88'), ('5.3', '0.88'), ('5.4', '0.88'), ('5.5', '0.88'), ('1.10', '0.88'), ('2.3', '0.87'), ('2.5', '0.87')",reset_b,,port,reset_b,in,1,memory_subsystem,3,-,57312
953,1.8,"('1.8', '0.92')",axi4s_rx_tdest,,port,axi4s_rx_tdest,in,5,memory_subsystem,3,-,57321
954,1.8,"('1.8', '0.92')",axi4s_tx_tuser,,port,axi4s_tx_tuser,out,4,memory_subsystem,3,-,57317
955,1.8,"('1.8', '0.92')",axi4s_tx_tready,,port,axi4s_tx_tready,in,1,memory_subsystem,3,-,57317
957,1.8,"('1.8', '0.61')",-,,component,axi4s_to_ll_bridge,-,-,memory_subsystem,3,53381,25479
958,1.8,"('1.8', '0.92')",axi4s_tx_tdata,,port,axi4s_tx_tdata,out,32,axi4s_to_ll_bridge,4,-,25480
959,1.8,"('1.8', '0.92')",axi4s_rx_tuser,,port,axi4s_rx_tuser,in,4,axi4s_to_ll_bridge,4,-,25490
960,6.4,"('6.4', '0.7'), ('6.3', '0.7'), ('1.4', '0.67'), ('3.5', '0.67'), ('3.4', '0.67'), ('3.2', '0.67'), ('3.3', '0.67'), ('3.1', '0.67')",,,port,ll_rx_data_be,out,4,axi4s_to_ll_bridge,4,-,25493
961,,,,,port,ll_rx_src_rdy_n,out,1,axi4s_to_ll_bridge,4,-,25494
962,1.8,"('1.8', '0.92')",axi4s_tx_tlast,,port,axi4s_tx_tlast,out,1,axi4s_to_ll_bridge,4,-,25483
963,6.4,"('6.4', '0.62'), ('6.3', '0.62')",,,port,ll_tx_dst_rdy_n,out,1,axi4s_to_ll_bridge,4,-,25497
964,1.4,"('1.4', '0.92'), ('5.5.3.1', '0.92'), ('5.5.3', '0.91')",clk,,port,clk,out,32,axi4s_to_ll_bridge,4,-,25480
965,1.8,"('1.8', '0.92')",axi4s_rx_tkeep,,port,axi4s_rx_tkeep,in,4,axi4s_to_ll_bridge,4,-,25487
966,1.8,"('1.8', '0.92')",axi4s_tx_tdest,,port,axi4s_tx_tdest,out,5,axi4s_to_ll_bridge,4,-,25484
967,1.8,"('1.8', '0.92')",axi4s_tx_tid,,port,axi4s_tx_tid,out,3,axi4s_to_ll_bridge,4,-,25483
968,6.3,"('6.3', '0.7'), ('6.4', '0.7'), ('1.8', '0.67')",axi4s_rx_tdata,,port,ll_rx_data,out,32,axi4s_to_ll_bridge,4,-,25492
969,6.4,"('6.4', '0.63'), ('6.3', '0.63')",,,port,tx_src,in,5,axi4s_to_ll_bridge,4,-,25499
970,,,,,port,ll_tx_src_rdy_n,in,1,axi4s_to_ll_bridge,4,-,25497
971,1.8,"('1.8', '0.92')",axi4s_rx_tdata,,port,axi4s_rx_tdata,in,32,axi4s_to_ll_bridge,4,-,25486
972,1.8,"('1.8', '0.92')",axi4s_rx_tready,,port,axi4s_rx_tready,out,1,axi4s_to_ll_bridge,4,-,25491
973,,,,,port,tx_len,in,32,axi4s_to_ll_bridge,4,-,25500
974,1.8,"('1.8', '0.92')",axi4s_tx_tkeep,,port,axi4s_tx_tkeep,out,4,axi4s_to_ll_bridge,4,-,25481
975,1.8,"('1.8', '0.92')",axi4s_rx_tlast,,port,axi4s_rx_tlast,in,1,axi4s_to_ll_bridge,4,-,25488
976,1.4,"('1.4', '0.67'), ('3.5', '0.67'), ('3.4', '0.67'), ('3.2', '0.67'), ('3.3', '0.67'), ('3.1', '0.67'), ('6.4', '0.61'), ('6.3', '0.61')",,,port,ll_tx_data_be,in,4,axi4s_to_ll_bridge,4,-,25495
977,,,,,port,rx_len,out,32,axi4s_to_ll_bridge,4,-,25498
978,1.8,"('1.8', '0.92')",axi4s_rx_tid,,port,axi4s_rx_tid,in,3,axi4s_to_ll_bridge,4,-,25488
979,6.4,"('6.4', '0.63'), ('6.3', '0.63')",,,port,rx_src,out,5,axi4s_to_ll_bridge,4,-,25498
980,6.4,"('6.4', '0.7'), ('6.3', '0.7'), ('1.8', '0.67')",axi4s_tx_tdata,,port,ll_tx_data,in,32,axi4s_to_ll_bridge,4,-,25495
981,4.5,"('4.5', '0.92'), ('4.3', '0.92'), ('1.4', '0.88'), ('1.5', '0.88'), ('1.6', '0.88'), ('1.7', '0.88'), ('1.1', '0.88'), ('1.2', '0.88'), ('1.3', '0.88'), ('1.8', '0.88'), ('1.9', '0.88'), ('3.4', '0.88'), ('3.5', '0.88'), ('3.2', '0.88'), ('3.3', '0.88'), ('3.1', '0.88'), ('2.4', '0.88'), ('4.4', '0.88'), ('5.3', '0.88'), ('5.4', '0.88'), ('5.5', '0.88'), ('1.10', '0.88'), ('2.3', '0.87'), ('2.5', '0.87')",reset_b,,port,reset_b,in,1,axi4s_to_ll_bridge,4,-,25480
982,1.8,"('1.8', '0.92')",axi4s_rx_tdest,,port,axi4s_rx_tdest,in,5,axi4s_to_ll_bridge,4,-,25489
983,6.4,"('6.4', '0.62'), ('6.3', '0.62')",,,port,ll_rx_dst_rdy_n,in,1,axi4s_to_ll_bridge,4,-,25494
984,1.8,"('1.8', '0.92')",axi4s_tx_tuser,,port,axi4s_tx_tuser,out,4,axi4s_to_ll_bridge,4,-,25485
985,1.8,"('1.8', '0.92')",axi4s_tx_tready,,port,axi4s_tx_tready,in,1,axi4s_to_ll_bridge,4,-,25485
987,,,-,,component,axi4s_to_ll_bridge_DW01_cmp6_0,-,-,axi4s_to_ll_bridge,4,52555,53441
988,,,,,port,A,out,1,axi4s_to_ll_bridge_DW01_cmp6_0,5,-,53442
989,,,,,port,B,in,33,axi4s_to_ll_bridge_DW01_cmp6_0,5,-,53442
990,,,,,port,TC,in,1,axi4s_to_ll_bridge_DW01_cmp6_0,5,-,53442
991,4.5,"('4.5', '0.8'), ('4.5.3.2', '0.8'), ('4.4', '0.8'), ('4.3', '0.8'), ('5.5.3.1', '0.8')",,,port,NE,out,1,axi4s_to_ll_bridge_DW01_cmp6_0,5,-,53443
993,,,-,,component,GTECH_NAND2,-,-,axi4s_to_ll_bridge_DW01_cmp6_0,5,-,52568
994,,,,,port,A,out,1,GTECH_NAND2,6,-,52569
995,,,,,port,Z,out,1,GTECH_NAND2,6,-,52569
996,,,,,port,B,in,1,GTECH_NAND2,6,-,52569
998,,,-,,component,GTECH_NOT,-,-,axi4s_to_ll_bridge_DW01_cmp6_0,5,-,52572
999,,,,,port,A,in,1,GTECH_NOT,6,-,52573
1000,,,,,port,Z,out,1,GTECH_NOT,6,-,52573
1002,,,-,,component,GTECH_NOR2,-,-,axi4s_to_ll_bridge_DW01_cmp6_0,5,-,52564
1003,,,,,port,A,out,1,GTECH_NOR2,6,-,52565
1004,,,,,port,Z,out,1,GTECH_NOR2,6,-,52565
1005,,,,,port,B,in,1,GTECH_NOR2,6,-,52565
1007,,,-,,component,axi4s_to_ll_bridge_DW01_sub_0,-,-,axi4s_to_ll_bridge,4,52488,53436
1008,,,,,port,A,out,1,axi4s_to_ll_bridge_DW01_sub_0,5,-,53437
1009,5.5.3.1,"('5.5.3.1', '0.67')",,,port,DIFF,out,8,axi4s_to_ll_bridge_DW01_sub_0,5,-,53438
1010,1.4,"('1.4', '0.67')",,,port,CI,in,1,axi4s_to_ll_bridge_DW01_sub_0,5,-,53437
1011,,,,,port,B,in,8,axi4s_to_ll_bridge_DW01_sub_0,5,-,53437
1012,4.5.2,"('4.5.2', '0.67'), ('5.5.3.1', '0.67')",,,port,CO,out,1,axi4s_to_ll_bridge_DW01_sub_0,5,-,53438
1014,,,-,,component,GTECH_NAND2,-,-,axi4s_to_ll_bridge_DW01_sub_0,5,-,52497
1015,,,,,port,A,out,1,GTECH_NAND2,6,-,52498
1016,,,,,port,Z,out,1,GTECH_NAND2,6,-,52498
1017,,,,,port,B,in,1,GTECH_NAND2,6,-,52498
1019,,,-,,component,GTECH_NOR2,-,-,axi4s_to_ll_bridge_DW01_sub_0,5,-,52501
1020,,,,,port,A,out,1,GTECH_NOR2,6,-,52502
1021,,,,,port,Z,out,1,GTECH_NOR2,6,-,52502
1022,,,,,port,B,in,1,GTECH_NOR2,6,-,52502
1024,,,-,,component,GTECH_NOT,-,-,axi4s_to_ll_bridge_DW01_sub_0,5,-,52505
1025,,,,,port,A,in,1,GTECH_NOT,6,-,52506
1026,,,,,port,Z,out,1,GTECH_NOT,6,-,52506
1028,,,-,,component,axi4s_to_ll_bridge_DW01_add_0,-,-,axi4s_to_ll_bridge,4,52013,53421
1029,,,,,port,A,out,1,axi4s_to_ll_bridge_DW01_add_0,5,-,53422
1030,1.4,"('1.4', '0.67')",,,port,CI,in,1,axi4s_to_ll_bridge_DW01_add_0,5,-,53422
1031,,,,,port,B,in,32,axi4s_to_ll_bridge_DW01_add_0,5,-,53422
1032,4.5.2,"('4.5.2', '0.67'), ('5.5.3.1', '0.67')",,,port,CO,out,1,axi4s_to_ll_bridge_DW01_add_0,5,-,53423
1033,,,,,port,SUM,out,32,axi4s_to_ll_bridge_DW01_add_0,5,-,53423
1035,,,-,,component,GTECH_NOR2,-,-,axi4s_to_ll_bridge_DW01_add_0,5,-,52022
1036,,,,,port,A,out,1,GTECH_NOR2,6,-,52023
1037,,,,,port,Z,out,1,GTECH_NOR2,6,-,52023
1038,,,,,port,B,in,1,GTECH_NOR2,6,-,52023
1040,,,-,,component,GTECH_NOT,-,-,axi4s_to_ll_bridge_DW01_add_0,5,-,52030
1041,,,,,port,A,in,1,GTECH_NOT,6,-,52031
1042,,,,,port,Z,out,1,GTECH_NOT,6,-,52031
1044,,,-,,component,GTECH_NAND2,-,-,axi4s_to_ll_bridge_DW01_add_0,5,-,52026
1045,,,,,port,A,out,1,GTECH_NAND2,6,-,52027
1046,,,,,port,Z,out,1,GTECH_NAND2,6,-,52027
1047,,,,,port,B,in,1,GTECH_NAND2,6,-,52027
1049,,,-,,component,axi4s_to_ll_bridge_DW01_sub_2,-,-,axi4s_to_ll_bridge,4,52241,53426
1050,,,,,port,A,out,1,axi4s_to_ll_bridge_DW01_sub_2,5,-,53427
1051,5.5.3.1,"('5.5.3.1', '0.67')",,,port,DIFF,out,8,axi4s_to_ll_bridge_DW01_sub_2,5,-,53428
1052,1.4,"('1.4', '0.67')",,,port,CI,in,1,axi4s_to_ll_bridge_DW01_sub_2,5,-,53427
1053,,,,,port,B,in,8,axi4s_to_ll_bridge_DW01_sub_2,5,-,53427
1054,4.5.2,"('4.5.2', '0.67'), ('5.5.3.1', '0.67')",,,port,CO,out,1,axi4s_to_ll_bridge_DW01_sub_2,5,-,53428
1056,,,-,,component,GTECH_NAND2,-,-,axi4s_to_ll_bridge_DW01_sub_2,5,-,52254
1057,,,,,port,A,out,1,GTECH_NAND2,6,-,52255
1058,,,,,port,Z,out,1,GTECH_NAND2,6,-,52255
1059,,,,,port,B,in,1,GTECH_NAND2,6,-,52255
1061,,,-,,component,GTECH_NOR2,-,-,axi4s_to_ll_bridge_DW01_sub_2,5,-,52250
1062,,,,,port,A,out,1,GTECH_NOR2,6,-,52251
1063,,,,,port,Z,out,1,GTECH_NOR2,6,-,52251
1064,,,,,port,B,in,1,GTECH_NOR2,6,-,52251
1066,,,-,,component,GTECH_NOT,-,-,axi4s_to_ll_bridge_DW01_sub_2,5,-,52258
1067,,,,,port,A,in,1,GTECH_NOT,6,-,52259
1068,,,,,port,Z,out,1,GTECH_NOT,6,-,52259
1070,,,-,,component,GTECH_NOR2,-,-,axi4s_to_ll_bridge,4,-,53413
1071,,,,,port,A,out,1,GTECH_NOR2,5,-,53414
1072,,,,,port,Z,out,1,GTECH_NOR2,5,-,53414
1073,,,,,port,B,in,1,GTECH_NOR2,5,-,53414
1075,,,-,,component,GTECH_FD1,-,-,axi4s_to_ll_bridge,4,-,53451
1076,1.4,"('1.4', '0.67')",,,port,CP,in,1,GTECH_FD1,5,-,53452
1077,,,,,port,D,out,8,GTECH_FD1,5,-,53452
1078,,,,,port,QN,out,1,GTECH_FD1,5,-,53452
1080,,,-,,component,axi4s_to_ll_bridge_DW01_sub_1,-,-,axi4s_to_ll_bridge,4,52319,53431
1081,,,,,port,A,out,1,axi4s_to_ll_bridge_DW01_sub_1,5,-,53432
1082,5.5.3.1,"('5.5.3.1', '0.67')",,,port,DIFF,out,32,axi4s_to_ll_bridge_DW01_sub_1,5,-,53433
1083,1.4,"('1.4', '0.67')",,,port,CI,in,1,axi4s_to_ll_bridge_DW01_sub_1,5,-,53432
1084,,,,,port,B,in,32,axi4s_to_ll_bridge_DW01_sub_1,5,-,53432
1085,4.5.2,"('4.5.2', '0.67'), ('5.5.3.1', '0.67')",,,port,CO,out,1,axi4s_to_ll_bridge_DW01_sub_1,5,-,53433
1087,,,-,,component,GTECH_NOR2,-,-,axi4s_to_ll_bridge_DW01_sub_1,5,-,52332
1088,,,,,port,A,out,1,GTECH_NOR2,6,-,52333
1089,,,,,port,Z,out,1,GTECH_NOR2,6,-,52333
1090,,,,,port,B,in,1,GTECH_NOR2,6,-,52333
1092,,,-,,component,GTECH_NAND2,-,-,axi4s_to_ll_bridge_DW01_sub_1,5,-,52328
1093,,,,,port,A,out,1,GTECH_NAND2,6,-,52329
1094,,,,,port,Z,out,1,GTECH_NAND2,6,-,52329
1095,,,,,port,B,in,1,GTECH_NAND2,6,-,52329
1097,,,-,,component,GTECH_NOT,-,-,axi4s_to_ll_bridge_DW01_sub_1,5,-,52336
1098,,,,,port,A,in,1,GTECH_NOT,6,-,52337
1099,,,,,port,Z,out,1,GTECH_NOT,6,-,52337
1101,,,-,,component,GTECH_NAND2,-,-,axi4s_to_ll_bridge,4,-,53417
1102,,,,,port,A,out,1,GTECH_NAND2,5,-,53418
1103,,,,,port,Z,out,1,GTECH_NAND2,5,-,53418
1104,,,,,port,B,in,1,GTECH_NAND2,5,-,53418
1106,,,-,,component,axi4s_to_ll_bridge_DW01_dec_0,-,-,axi4s_to_ll_bridge,4,52665,53446
1107,,,,,port,A,in,8,axi4s_to_ll_bridge_DW01_dec_0,5,-,53447
1108,,,,,port,SUM,out,8,axi4s_to_ll_bridge_DW01_dec_0,5,-,53447
1110,,,-,,component,GTECH_NAND2,-,-,axi4s_to_ll_bridge_DW01_dec_0,5,-,52674
1111,,,,,port,A,out,1,GTECH_NAND2,6,-,52675
1112,,,,,port,Z,out,1,GTECH_NAND2,6,-,52675
1113,,,,,port,B,in,1,GTECH_NAND2,6,-,52675
1115,,,-,,component,GTECH_NOR2,-,-,axi4s_to_ll_bridge_DW01_dec_0,5,-,52678
1116,,,,,port,A,out,1,GTECH_NOR2,6,-,52679
1117,,,,,port,Z,out,1,GTECH_NOR2,6,-,52679
1118,,,,,port,B,in,1,GTECH_NOR2,6,-,52679
1120,,,-,,component,GTECH_NOT,-,-,axi4s_to_ll_bridge_DW01_dec_0,5,-,52682
1121,,,,,port,A,in,1,GTECH_NOT,6,-,52683
1122,,,,,port,Z,out,1,GTECH_NOT,6,-,52683
1124,,,-,,component,GTECH_NOT,-,-,axi4s_to_ll_bridge,4,-,53409
1125,,,,,port,A,in,1,GTECH_NOT,5,-,53410
1126,,,,,port,Z,out,1,GTECH_NOT,5,-,53410
1128,1.4,"('1.4', '0.83'), ('3.4', '0.83'), ('3.5', '0.83'), ('3.2', '0.83'), ('3.3', '0.83'), ('3.1', '0.83')",-,,component,mem_C,-,-,memory_subsystem,3,20390,25461
1129,,,,,port,ll_rx_src_rdy_n,in,1,mem_C,4,-,25469
1130,6.4,"('6.4', '0.63'), ('6.3', '0.63')",,,port,tx_src,out,5,mem_C,4,-,25474
1131,,,,,port,ll_tx_src_rdy_n,out,1,mem_C,4,-,25473
1132,6.4,"('6.4', '0.7'), ('6.3', '0.7'), ('1.4', '0.67'), ('3.5', '0.67'), ('3.4', '0.67'), ('3.2', '0.67'), ('3.3', '0.67'), ('3.1', '0.67')",mem_data_be,,port,ll_rx_data_be,in,4,mem_C,4,-,25467
1133,,,,,port,tx_len,out,32,mem_C,4,-,25475
1134,1.4,"('1.4', '0.92'), ('3.5.4', '0.88'), ('3.5.3', '0.88'), ('3.5.2', '0.88'), ('3.5.1', '0.88'), ('3.4', '0.87'), ('3.5', '0.87'), ('3.2', '0.87'), ('3.3', '0.87'), ('3.1', '0.87')",mem_data_in,,port,mem_data_in,in,32,mem_C,4,-,25463
1135,1.4,"('1.4', '0.92'), ('3.4', '0.88'), ('3.5', '0.88'), ('3.2', '0.88'), ('3.3', '0.88'), ('3.1', '0.88')",mem_wr_en,,port,mem_wr_en,out,1,mem_C,4,-,25463
1136,1.4,"('1.4', '0.92'), ('5.5.3.1', '0.92'), ('5.5.3', '0.91')",clk,,port,clk,out,1,mem_C,4,-,25462
